Date,MSCI_World,MSCI_EM
2018-05-23,3381.2253,38.5172
2018-05-24,3372.7349,38.3101
2018-05-25,3389.7166,38.4675
2018-05-29,3361.7468,37.5727
2018-05-30,3374.7332,37.8710
2018-05-31,3373.2346,37.8544
2018-06-01,3377.2302,38.3847
2018-06-04,3407.1963,38.7741
2018-06-05,3392.2134,38.4758
2018-06-06,3396.2085,39.0558
2018-06-07,3408.6951,38.4592
2018-06-08,3404.2002,38.3847
2018-06-11,3433.1677,38.3847
2018-06-12,3423.6782,38.2852
2018-06-13,3434.1670,38.0284
2018-06-14,3410.9353,37.7716
2018-06-15,3399.4475,37.4733
2018-06-18,3403.9429,37.0176
2018-06-19,3397.4495,36.6090
2018-06-20,3409.4370,36.7675
2018-06-21,3377.9700,36.2504
2018-06-22,3391.4553,36.6257
2018-06-25,3334.0154,36.1337
2018-06-26,3350.4983,35.9919
2018-06-27,3379.9675,35.2998
2018-06-28,3366.4819,35.6000
2018-06-29,3375.4724,36.1337
2018-07-02,3356.9917,35.7751
2018-07-03,3368.9797,35.8001
2018-07-05,3361.9858,35.7084
2018-07-06,3380.4668,36.2004
2018-07-09,3416.4292,36.8509
2018-07-10,3418.9270,36.7675
2018-07-11,3401.9446,36.0503
2018-07-12,3418.4272,36.5423
2018-07-13,3433.4116,36.5673
2018-07-16,3426.4187,36.3672
2018-07-17,3447.3972,36.6340
2018-07-18,3487.8555,36.5923
2018-07-19,3496.3462,36.1420
2018-07-20,3474.3696,36.6590
2018-07-23,3467.3755,36.4172
2018-07-24,3486.3564,36.9509
2018-07-25,3478.3643,37.5513
2018-07-26,3503.3389,37.1344
2018-07-27,3507.3345,37.2678
2018-07-30,3478.3643,37.2094
2018-07-31,3492.8499,37.4096
2018-08-01,3486.3564,37.0760
2018-08-02,3491.8503,36.5840
2018-08-03,3516.3252,36.8675
2018-08-06,3538.8025,36.5840
2018-08-07,3559.7795,36.9593
2018-08-08,3576.7617,36.9092
2018-08-09,3582.2559,36.8008
2018-08-10,3563.2764,36.0169
2018-08-13,3557.7820,35.4249
2018-08-14,3569.2693,35.6417
2018-08-15,3535.8047,34.6159
2018-08-16,3570.2681,34.8328
2018-08-17,3566.7725,35.1997
2018-08-20,3578.2607,35.3581
2018-08-21,3565.7737,35.8084
2018-08-22,3561.7776,36.0920
2018-08-23,3567.7717,35.5083
2018-08-24,3578.7600,36.1670
2018-08-28,3611.2263,36.5506
2018-08-29,3589.7480,36.7758
2018-08-30,3576.2625,35.8168
2018-08-31,3563.7761,36.0002
2018-09-04,3587.7510,35.2998
2018-09-05,3546.7932,34.7911
2018-09-06,3526.3147,34.8244
2018-09-07,3521.8198,34.6493
2018-09-10,3509.8320,34.3074
2018-09-11,3514.3274,34.3824
2018-09-12,3521.3201,34.5576
2018-09-13,3502.4585,35.0246
2018-09-14,3520.4402,34.9912
2018-09-17,3501.4597,34.6743
2018-09-18,3514.4465,35.0079
2018-09-19,3519.9404,35.4916
2018-09-20,3520.9397,35.8835
2018-09-21,3575.8855,36.0503
2018-09-24,3542.9177,35.6417
2018-09-25,3546.9136,35.7834
2018-09-26,3544.9158,35.8585
2018-09-27,3559.4014,36.0336
2018-09-28,3562.8979,35.7918
2018-10-01,3575.3857,35.8001
2018-10-02,3577.3823,35.3498
2018-10-03,3579.3809,35.0579
2018-10-04,3532.4287,34.1823
2018-10-05,3493.4678,34.0572
2018-10-08,3479.4819,34.1073
2018-10-09,3477.4827,33.9822
2018-10-10,3402.0601,32.9731
2018-10-11,3315.1484,32.6396
2018-10-12,3325.6375,33.5986
2018-10-15,3334.6284,33.2400
2018-10-16,3356.1064,34.0739
2018-10-17,3372.5896,33.6569
2018-10-18,3369.0940,32.7730
2018-10-19,3377.0850,33.0815
2018-10-22,3368.5942,33.4401
2018-10-23,3307.6555,33.0732
2018-10-24,3311.1521,32.0058
2018-10-25,3330.6323,32.6229
2018-10-26,3281.6819,32.2476
2018-10-29,3306.6562,31.6889
2018-10-30,3319.6440,32.3060
2018-10-31,3371.0908,32.6562
2018-11-01,3332.6306,33.8237
2018-11-02,3335.6274,34.0405
2018-11-05,3325.6375,34.1323
2018-11-06,3325.1379,34.0739
2018-11-07,3355.1077,34.7160
2018-11-08,3379.0835,33.8154
2018-11-09,3374.5884,33.1899
2018-11-12,3358.1050,32.7230
2018-11-13,3332.6306,33.0982
2018-11-14,3302.6606,33.2984
2018-11-15,3351.6108,34.0405
2018-11-16,3363.5986,34.1073
2018-11-19,3338.1243,33.6486
2018-11-20,3285.6782,32.9231
2018-11-21,3322.1399,33.5319
2018-11-23,3290.6721,33.1399
2018-11-26,3319.1450,33.5485
2018-11-27,3336.1262,33.7820
2018-11-28,3348.6140,34.5909
2018-11-29,3386.5762,34.2907
2018-11-30,3387.5750,34.2574
2018-12-03,3446.5151,34.9495
2018-12-04,3425.5364,34.2073
2018-12-06,3254.2092,33.8904
2018-12-07,3303.1599,33.2567
2018-12-10,3276.6860,32.9064
2018-12-11,3342.6204,33.1566
2018-12-12,3348.6140,33.6986
2018-12-13,3317.2693,33.6903
2018-12-14,3295.7900,33.2150
2018-12-17,3262.8220,32.9064
2018-12-18,3214.8696,33.1299
2018-12-19,3226.8569,32.5797
2018-12-20,3142.4392,32.8336
2018-12-21,3118.9629,32.6051
2018-12-24,3046.5327,32.3004
2018-12-27,3077.0039,32.9013
2018-12-28,3132.4487,33.2145
2018-12-31,3138.9429,33.0622
2019-01-02,3165.9165,33.1468
2019-01-03,3128.9531,32.5458
2019-01-04,3173.4089,33.5954
2019-01-07,3196.3867,33.6716
2019-01-08,3209.8733,33.7986
2019-01-09,3251.3340,34.3995
2019-01-10,3247.3369,34.6450
2019-01-11,3233.8506,34.4757
2019-01-14,3207.8755,34.1879
2019-01-15,3260.8240,34.4249
2019-01-16,3255.8291,34.8482
2019-01-17,3238.8455,35.0005
2019-01-18,3299.7864,35.1698
2019-01-22,3257.8271,34.5604
2019-01-23,3215.8682,34.9159
2019-01-24,3231.8518,35.2545
2019-01-25,3234.3503,35.7200
2019-01-28,3206.8762,35.3476
2019-01-29,3217.3660,35.4068
2019-01-30,3258.3267,36.1771
2019-01-31,3280.8044,36.4818
2019-02-01,3301.7842,36.1940
2019-02-04,3307.7783,36.2533
2019-02-05,3368.7195,36.7527
2019-02-06,3362.7246,36.2533
2019-02-07,3313.7720,35.8893
2019-02-08,3302.7834,35.6861
2019-02-11,3345.7424,35.5676
2019-02-12,3376.2109,35.8639
2019-02-13,3393.6951,35.6100
2019-02-14,3404.6843,35.6777
2019-02-15,3421.6677,35.6269
2019-02-19,3385.7024,35.9062
2019-02-20,3393.6951,36.1094
2019-02-21,3386.2021,36.0332
2019-02-22,3406.6814,36.4310
2019-02-25,3421.1682,36.8373
2019-02-26,3369.7183,36.7103
2019-02-27,3340.7461,36.3972
2019-02-28,3346.7397,35.9231
2019-03-01,3368.7195,35.9655
2019-03-04,3379.2090,36.0163
2019-03-05,3387.7007,36.3718
2019-03-06,3377.7102,36.1686
2019-03-07,3354.7327,35.4999
2019-03-08,3347.7388,35.2460
2019-03-11,3370.2180,35.9062
2019-03-12,3396.6914,36.0924
2019-03-13,3383.7043,36.1348
2019-03-14,3359.3391,35.9401
2019-03-15,3377.3218,36.4649
2019-03-18,3396.8035,36.8712
2019-03-19,3413.2881,36.8881
2019-03-20,3397.3035,36.9473
2019-03-21,3465.2390,36.9981
2019-03-22,3370.3291,35.9147
2019-03-25,3370.8284,35.9993
2019-03-26,3380.8186,36.1094
2019-03-27,3358.8401,35.7200
2019-03-28,3400.7998,35.9570
2019-03-29,3438.7642,36.3294
2019-04-01,3451.7515,36.9304
2019-04-02,3479.2261,36.8119
2019-04-03,3479.7258,37.0658
2019-04-04,3486.7190,37.2944
2019-04-05,3511.6956,37.5822
2019-04-08,3506.2009,37.5822
2019-04-09,3497.7090,37.5060
2019-04-10,3491.7141,37.6838
2019-04-11,3501.7053,37.2775
2019-04-12,3506.2009,37.5483
2019-04-15,3508.1990,37.3536
2019-04-16,3530.6777,37.6330
2019-04-17,3526.6814,37.7430
2019-04-18,3532.6760,37.7176
2019-04-23,3578.1331,37.5568
2019-04-24,3572.1387,37.0489
2019-04-25,3578.6328,36.9981
2019-04-26,3576.6343,37.1420
2019-04-29,3590.1216,37.2182
2019-04-30,3551.6584,37.1843
2019-05-01,3555.6541,36.9050
2019-05-02,3527.1809,36.9897
2019-05-03,3527.6804,37.4298
2019-05-07,3491.2151,35.9401
2019-05-08,3494.7109,35.8893
2019-05-09,3440.2622,35.3222
2019-05-10,3440.2622,35.5338
2019-05-13,3430.2720,34.3488
2019-05-14,3474.7310,34.8312
2019-05-15,3499.2073,34.8989
2019-05-16,3562.1482,34.7297
2019-05-17,3569.6406,34.1033
2019-05-20,3533.1755,33.9594
2019-05-21,3546.1633,34.3911
2019-05-22,3572.1387,34.2218
2019-05-23,3519.1882,33.7816
2019-05-24,3526.1824,33.8155
2019-05-28,3533.1755,33.9340
2019-05-29,3488.2180,34.1541
2019-05-30,3505.7009,34.3403
2019-05-31,3478.2261,34.4588
2019-06-03,3472.7332,34.7720
2019-06-04,3495.7107,34.8482
2019-06-05,3514.6929,34.5688
2019-06-06,3533.6748,34.5858
2019-06-07,3573.6377,34.8566
2019-06-10,3615.5974,35.2206
2019-06-11,3604.1079,35.6184
2019-06-12,3587.6250,35.2375
2019-06-13,3576.8960,35.1783
2019-06-14,3589.3853,34.7889
2019-06-17,3610.8669,34.9262
2019-06-18,3654.8284,35.7706
2019-06-19,3630.8491,36.0691
2019-06-20,3645.8367,36.5979
2019-06-21,3652.8303,36.4785
2019-06-24,3643.8376,36.4273
2019-06-25,3629.8496,36.0520
2019-06-26,3626.8533,36.3932
2019-06-27,3629.8496,36.6491
2019-06-28,3639.3416,36.5979
2019-07-01,3684.8022,37.0329
2019-07-02,3699.7888,36.9391
2019-07-03,3739.2546,36.8708
2019-07-05,3735.7581,36.6150
2019-07-08,3730.7625,36.3932
2019-07-09,3735.7581,36.2823
2019-07-10,3742.7522,36.5894
2019-07-11,3735.7581,36.5211
2019-07-12,3739.2546,36.5467
2019-07-15,3755.7407,36.6832
2019-07-16,3787.7129,36.6320
2019-07-17,3765.2324,36.5211
2019-07-18,3729.7637,36.7429
2019-07-19,3746.2488,36.5553
2019-07-22,3735.7581,36.5638
2019-07-23,3765.7319,36.6064
2019-07-24,3761.7356,36.6661
2019-07-25,3764.7327,36.3420
2019-07-26,3801.2007,36.4188
2019-07-29,3850.6589,36.3506
2019-07-30,3853.1555,36.0691
2019-07-31,3835.1721,35.6256
2019-08-01,3856.6531,34.9262
2019-08-02,3757.7385,34.5851
2019-08-05,3682.8042,33.3057
2019-08-06,3663.8198,33.7833
2019-08-07,3670.8142,33.9369
2019-08-08,3747.2471,34.3548
2019-08-09,3746.7478,34.0051
2019-08-12,3735.7581,33.5957
2019-08-13,3764.7327,34.0222
2019-08-14,3688.2991,33.0413
2019-08-15,3658.8242,33.2631
2019-08-16,3694.7935,33.7236
2019-08-19,3742.7522,33.8601
2019-08-20,3725.7664,33.9283
2019-08-21,3748.2471,34.2524
2019-08-22,3697.2913,33.8089
2019-08-23,3660.3237,33.3057
2019-08-27,3652.3306,33.5445
2019-08-28,3675.8096,33.6383
2019-08-29,3727.7656,34.0136
2019-08-30,3726.2661,34.2780
2019-09-03,3746.2488,34.0648
2019-09-04,3755.2415,34.6362
2019-09-05,3761.2361,35.0286
2019-09-06,3774.7234,35.1821
2019-09-09,3764.2329,35.2930
2019-09-10,3745.7495,35.3186
2019-09-11,3783.2166,35.5659
2019-09-12,3796.8335,35.8218
2019-09-13,3771.3550,36.0265
2019-09-16,3761.3633,35.7450
2019-09-17,3744.3782,35.7450
2019-09-18,3742.8787,35.6000
2019-09-19,3767.8579,35.4550
2019-09-20,3754.3687,35.4891
2019-09-23,3747.8738,35.5233
2019-09-24,3741.8789,35.1480
2019-09-25,3741.8789,35.1224
2019-09-26,3747.3738,35.1139
2019-09-27,3776.3503,34.6618
2019-09-30,3773.8525,34.8580
2019-10-01,3766.3584,34.6107
2019-10-02,3659.4478,34.3463
2019-10-03,3635.4683,34.7898
2019-10-04,3704.4104,34.9433
2019-10-07,3723.8940,34.6533
2019-10-08,3702.4131,34.4060
2019-10-09,3713.4033,34.6704
2019-10-10,3721.8962,35.0286
2019-10-11,3679.9314,35.5915
2019-10-14,3684.4268,35.4380
2019-10-15,3673.9360,35.7535
2019-10-16,3645.9597,35.8559
2019-10-17,3639.9641,35.9924
2019-10-18,3636.4673,35.8047
2019-10-21,3623.4775,36.1288
2019-10-22,3638.4651,36.1544
2019-10-23,3648.9565,36.1629
2019-10-24,3672.9365,36.1629
2019-10-25,3685.4265,36.4188
2019-10-28,3695.9177,36.6320
2019-10-29,3691.9211,36.4444
2019-10-30,3689.4226,36.6064
2019-10-31,3665.4429,36.3165
2019-11-01,3697.9160,36.8623
2019-11-04,3732.3870,37.2291
2019-11-05,3738.8813,37.4423
2019-11-06,3738.3818,37.3229
2019-11-07,3772.3540,37.5958
2019-11-08,3768.3579,37.2546
2019-11-11,3746.8745,36.9902
2019-11-12,3770.3557,36.7514
2019-11-13,3755.3684,36.4700
2019-11-14,3744.3782,36.4956
2019-11-15,3764.3601,36.7855
2019-11-18,3749.3728,36.7258
2019-11-19,3759.8640,36.8026
2019-11-20,3755.8677,36.6405
2019-11-21,3743.3784,36.5638
2019-11-22,3768.8574,36.5638
2019-11-25,3778.8486,36.9305
2019-11-26,3803.3279,36.8197
2019-11-27,3799.8311,36.8623
2019-11-29,3782.3455,36.2823
2019-12-02,3744.3782,36.2738
2019-12-03,3690.9219,36.0862
2019-12-04,3704.4104,36.3591
2019-12-05,3689.4226,36.5211
2019-12-06,3736.3840,36.7344
2019-12-09,3719.3982,36.5894
2019-12-10,3708.4072,36.7173
2019-12-11,3708.9070,37.2546
2019-12-12,3734.5144,37.9028
2019-12-13,3688.0515,37.8858
2019-12-16,3733.0159,38.2072
2019-12-17,3779.9785,38.5557
2019-12-18,3797.9644,38.7648
2019-12-19,3817.4482,38.7822
2019-12-20,3828.9387,38.8606
2019-12-23,3869.4065,38.9128
2019-12-24,3861.4128,38.8257
2019-12-27,3842.4280,39.2613
2019-12-30,3808.4553,38.9999
2019-12-31,3787.4722,39.0871
2020-01-02,3826.9414,39.8798
2020-01-03,3833.4355,39.1393
2020-01-06,3808.9548,39.0435
2020-01-07,3832.9355,39.0174
2020-01-08,3841.9285,39.2439
2020-01-09,3873.4038,39.5052
2020-01-10,3879.3992,39.7143
2020-01-13,3901.8804,40.3328
2020-01-14,3904.8787,40.1063
2020-01-15,3906.8770,39.7927
2020-01-16,3905.3779,40.0453
2020-01-17,3933.8557,40.2718
2020-01-21,3925.8618,39.2526
2020-01-22,3901.8804,39.5749
2020-01-23,3881.8965,39.1655
2020-01-24,3908.3762,38.8519
2020-01-27,3828.4397,37.5103
2020-01-28,3883.3962,37.8239
2020-01-29,3888.8918,38.0069
2020-01-30,3825.9417,37.4406
2020-01-31,3775.4814,36.6828
2020-02-03,3844.4265,37.0922
2020-02-04,3894.8862,38.0504
2020-02-05,3932.8560,38.2682
2020-02-06,3969.8264,38.3031
2020-02-07,3966.3291,37.7717
2020-02-10,3960.8333,37.9807
2020-02-11,3987.3123,38.4773
2020-02-12,3988.3115,38.9999
2020-02-13,3957.8364,38.4860
2020-02-14,3964.8301,38.5034
2020-02-18,3941.8491,38.2508
2020-02-19,3998.8037,38.5295
2020-02-20,3986.8127,37.9285
2020-02-21,3943.8477,37.7107
2020-02-24,3829.9380,36.2995
2020-02-25,3748.0034,36.0120
2020-02-26,3762.9912,36.2995
2020-02-27,3645.5862,35.4284
2020-02-28,3523.6831,35.2977
2020-03-02,3622.1047,36.0643
2020-03-03,3657.0767,35.8204
2020-03-04,3675.5613,36.4563
2020-03-05,3649.5828,35.6897
2020-03-06,3491.7087,34.9580
2020-03-09,3272.3838,32.5711
2020-03-10,3279.3779,34.2262
2020-03-11,3285.8733,32.6321
2020-03-12,3002.7070,29.3654
2020-03-13,3056.1653,31.4822
2020-03-16,3061.6609,27.5535
2020-03-17,3105.6279,29.4525
2020-03-18,3015.6963,26.9088
2020-03-19,3093.1372,27.1179
2020-03-20,3050.6694,27.3183
2020-03-23,2976.7258,26.6649
2020-03-24,3148.5950,28.6685
2020-03-25,3241.5237,29.6790
2020-03-26,3263.5068,30.8027
2020-03-27,3137.6035,29.0518
2020-03-30,3193.5605,29.5309
2020-03-31,3212.5464,29.7313
2020-04-01,3075.1509,28.4594
2020-04-02,3074.6516,29.4176
2020-04-03,3088.6409,28.8601
2020-04-06,3218.0415,30.4369
2020-04-07,3321.9617,30.5937
2020-04-08,3293.4844,30.9073
2020-04-09,3370.9248,30.7940
2020-04-14,3366.4285,31.5432
2020-04-15,3314.4678,30.7330
2020-04-16,3352.4392,30.8986
2020-04-17,3390.9092,31.5867
2020-04-20,3434.3765,31.1860
2020-04-21,3336.9507,30.3236
2020-04-22,3390.4102,31.1512
2020-04-23,3425.3831,31.0379
2020-04-24,3395.4060,30.9944
2020-04-27,3456.8594,31.6216
2020-04-28,3481.3408,31.6826
2020-04-29,3549.2886,32.6059
2020-04-30,3464.8538,31.9178
2020-05-01,3397.9048,30.7679
2020-05-04,3395.4060,31.0989
2020-05-05,3470.3489,31.2731
2020-05-06,3471.3484,31.1773
2020-05-07,3515.8142,31.4299
2020-05-11,3546.7903,31.8829
2020-05-12,3569.7725,31.7610
2020-05-13,3498.3281,31.7000
2020-05-14,3454.3616,31.8219
2020-05-15,3501.8252,31.3864
2020-05-18,3627.2300,32.6146
2020-05-19,3619.7346,32.3533
2020-05-20,3647.2141,32.7802
2020-05-21,3607.2444,32.4056
2020-05-22,3613.2402,31.7348
2020-05-26,3665.6997,32.4317
2020-05-27,3692.1797,32.5363
2020-05-28,3741.1421,32.3098
2020-05-29,3683.1863,32.8673
2020-06-01,3727.1528,33.6252
2020-06-02,3702.6719,34.4266
2020-06-03,3762.1262,35.2280
2020-06-04,3759.1284,34.7315
2020-06-05,3824.0789,35.6461
2020-06-08,3826.0774,35.8639
2020-06-09,3810.0891,35.6200
2020-06-10,3791.6033,35.8813
2020-06-11,3674.3623,34.0084
2020-06-12,3656.3750,34.7315
2020-06-15,3632.3921,34.4160
2020-06-16,3749.3083,34.6351
2020-06-17,3768.2954,34.9680
2020-06-18,3786.7817,34.9856
2020-06-19,3826.2532,34.9768
2020-06-22,3776.2886,35.4061
2020-06-23,3808.2659,35.7478
2020-06-24,3727.8242,35.2747
2020-06-25,3718.3306,35.4236
2020-06-26,3733.3201,34.9943
2020-06-29,3764.2971,35.1520
2020-06-30,3766.2957,35.0381
2020-07-01,3757.8022,35.4324
2020-07-02,3811.2634,36.2385
2020-07-06,3854.7329,37.7981
2020-07-07,3819.2585,37.1672
2020-07-08,3782.7844,38.1310
2020-07-09,3750.3071,38.1310
2020-07-10,3778.2876,37.8857
2020-07-13,3868.7229,37.6316
2020-07-14,3820.2576,37.6842
2020-07-15,3875.2183,37.7981
2020-07-16,3851.7346,37.2636
2020-07-17,3887.2095,37.4739
2020-07-20,3874.7188,37.9558
2020-07-21,3887.7087,38.3063
2020-07-22,3876.2173,38.1398
2020-07-23,3885.2104,37.8331
2020-07-24,3809.2651,37.7981
2020-07-27,3799.2727,38.3851
2020-07-28,3795.2754,38.0697
2020-07-29,3794.2761,38.6830
2020-07-30,3739.8152,38.1924
2020-07-31,3715.8323,37.9295
2020-08-03,3793.2764,38.1924
2020-08-04,3799.2727,38.7005
2020-08-05,3815.2615,39.1211
2020-08-06,3800.7717,39.2438
2020-08-07,3832.7483,38.4377
2020-08-10,3829.7505,38.5341
2020-08-11,3873.2197,38.4289
2020-08-12,3902.1982,38.9459
2020-08-13,3893.2051,38.8320
2020-08-14,3871.2207,38.7619
2020-08-17,3887.2095,39.2525
2020-08-18,3855.7322,39.2087
2020-08-19,3881.2131,38.7268
2020-08-20,3858.2307,38.6042
2020-08-21,3878.2158,38.7969
2020-08-24,3925.6821,39.2262
2020-08-25,3919.1863,39.6205
2020-08-26,3931.6768,39.7257
2020-08-27,3948.1655,39.3927
2020-08-28,3907.6948,39.9097
2020-09-01,3896.2026,39.6906
2020-09-02,3966.1526,39.5855
2020-09-03,3898.2017,38.8320
2020-09-04,3822.2556,38.8495
2020-09-08,3861.2273,38.1748
2020-09-09,3919.6858,38.7443
2020-09-10,3972.1482,38.1223
2020-09-11,3952.1628,38.4902
2020-09-14,3970.1499,39.1123
2020-09-15,4000.1277,39.5241
2020-09-16,3968.1516,39.4716
2020-09-17,3911.3027,39.3138
2020-09-18,3897.8130,39.0072
2020-09-21,3815.3701,38.6480
2020-09-22,3867.3342,38.3588
2020-09-23,3888.3193,37.7630
2020-09-24,3835.3560,37.5878
2020-09-25,3862.3369,37.6228
2020-09-28,3907.3064,38.0434
2020-09-29,3907.3064,38.0171
2020-09-30,3906.3069,38.6304
2020-10-01,3926.2935,38.9897
2020-10-02,3888.3193,38.5428
2020-10-05,3928.2917,39.0598
2020-10-06,3939.2844,39.1298
2020-10-07,3954.2739,39.5592
2020-10-08,3980.2566,39.8834
2020-10-09,3993.7468,40.1550
2020-10-12,4029.2227,40.5054
2020-10-13,4044.2119,40.3390
2020-10-14,4018.2295,40.0674
2020-10-15,3989.2498,39.7782
2020-10-16,4032.2202,39.9184
2020-10-19,3991.2483,39.8045
2020-10-20,3974.2603,40.2426
2020-10-21,3915.3010,40.3565
2020-10-22,3917.2996,40.3477
2020-10-23,3954.2739,40.5843
2020-10-26,3895.3142,40.0586
2020-10-27,3879.8257,40.2338
2020-10-28,3795.3835,39.2262
2020-10-29,3810.3728,39.6205
2020-10-30,3771.4001,39.1737
2020-11-02,3829.3599,39.6731
2020-11-03,3875.3286,39.8483
2020-11-04,3978.2576,41.1012
2020-11-05,4010.7346,41.8022
2020-11-06,3988.2505,41.9949
2020-11-09,4116.1626,42.2841
2020-11-10,4032.2202,41.8022
2020-11-11,4077.6885,42.0738
2020-11-12,4079.1877,41.7584
2020-11-13,4069.1948,42.3454
2020-11-16,4132.1514,42.8711
2020-11-17,4109.6675,42.8273
2020-11-18,4106.1689,42.6783
2020-11-19,4084.1848,42.7484
2020-11-20,4083.1848,42.9850
2020-11-23,4075.1907,43.0989
2020-11-24,4125.1553,43.6772
2020-11-25,4114.1641,43.4319
2020-11-27,4160.1323,43.8437
2020-11-30,4111.6655,42.6959
2020-12-01,4156.1338,43.5370
2020-12-02,4170.1245,43.5983
2020-12-03,4143.1440,44.0977
2020-12-04,4168.1265,44.5534
2020-12-07,4205.1006,44.5534
2020-12-08,4203.1025,44.5709
2020-12-09,4199.1050,44.1854
2020-12-10,4204.2041,44.7549
2020-12-11,4195.2100,44.4395
2020-12-14,4200.2065,44.2084
2020-12-15,4161.2339,44.6864
2020-12-16,4179.2212,44.8989
2020-12-17,4173.2241,45.1910
2020-12-18,4187.7148,45.1379
2020-12-21,4179.2212,44.4740
2020-12-22,4212.1992,44.1199
2020-12-23,4185.2168,44.5714
2020-12-24,4159.2354,44.3766
2020-12-29,4229.1870,45.1645
2020-12-30,4206.2031,45.7664
2020-12-31,4178.2212,45.7399
2021-01-04,4178.2212,46.0320
2021-01-05,4178.2212,47.1385
2021-01-06,4251.1719,46.7402
2021-01-07,4288.1494,47.1828
2021-01-08,4301.1401,48.4310
2021-01-11,4308.1348,47.7759
2021-01-12,4263.1660,48.2451
2021-01-13,4274.6572,48.3513
2021-01-14,4274.1582,48.8028
2021-01-15,4250.1724,48.1123
2021-01-19,4256.6689,48.9090
2021-01-20,4294.1436,49.7677
2021-01-21,4282.1533,49.8562
2021-01-22,4281.1533,49.4224
2021-01-25,4262.1660,49.7942
2021-01-26,4271.1606,49.4313
2021-01-27,4206.2031,48.0592
2021-01-28,4215.1978,48.3956
2021-01-29,4136.2495,47.1916
2021-02-01,4179.7207,48.4664
2021-02-02,4265.1646,49.0949
2021-02-03,4263.1660,49.3428
2021-02-04,4282.1533,49.3605
2021-02-05,4296.1426,49.7854
2021-02-08,4317.6289,49.8739
2021-02-09,4312.1333,50.4050
2021-02-10,4290.1465,50.5821
2021-02-11,4323.1265,51.1221
2021-02-12,4321.6265,51.1663
2021-02-16,4324.1250,51.2903
2021-02-17,4304.6377,51.3080
2021-02-18,4258.1675,50.5998
2021-02-19,4275.1572,50.9273
2021-02-22,4225.1895,49.4313
2021-02-23,4186.2163,49.6526
2021-02-24,4221.1934,49.3339
2021-02-25,4202.2051,48.2097
2021-02-26,4179.2212,47.5634
2021-03-01,4241.1802,48.8382
2021-03-02,4227.1890,48.3601
2021-03-03,4207.2026,48.2628
2021-03-04,4172.7241,47.1385
2021-03-05,4117.7622,47.6520
2021-03-08,4236.1831,46.3684
2021-03-09,4243.1782,47.3864
2021-03-10,4256.1699,47.1739
2021-03-11,4279.2432,48.6611
2021-03-12,4274.2466,47.7936
2021-03-15,4300.2300,47.9087
2021-03-16,4324.7144,48.1123
2021-03-17,4303.2285,48.1743
2021-03-18,4311.2236,47.2890
2021-03-19,4287.7388,47.8733
2021-03-22,4312.2222,47.7316
2021-03-23,4322.7163,46.8198
2021-03-24,4325.7139,45.7487
2021-03-25,4288.2378,45.9612
2021-03-26,4316.2188,47.1562
2021-03-29,4325.2139,46.8287
2021-03-30,4353.1958,46.9792
2021-03-31,4341.2031,47.2182
2021-04-01,4361.1899,47.6785
2021-04-06,4426.1489,48.1300
2021-04-07,4446.1362,47.4218
2021-04-08,4479.6133,47.8113
2021-04-09,4495.1045,47.4041
2021-04-12,4498.1016,47.1208
2021-04-13,4514.0908,47.3156
2021-04-14,4511.0947,47.5546
2021-04-15,4535.0786,47.9883
2021-04-16,4543.0737,48.1123
2021-04-19,4482.6123,47.9352
2021-04-20,4432.1440,47.5457
2021-04-21,4469.1211,47.8379
2021-04-22,4522.5874,47.6697
2021-04-23,4531.0811,48.3601
2021-04-26,4532.5806,48.4221
2021-04-27,4512.0928,48.3956
2021-04-28,4522.5874,48.7585
2021-04-29,4510.5952,48.6434
2021-04-30,4531.0811,47.7848
2021-05-04,4462.1250,47.2447
2021-05-05,4500.6006,47.4661
2021-05-06,4507.5962,47.9175
2021-05-07,4543.0737,48.4133
2021-05-10,4495.1045,47.5457
2021-05-11,4405.1631,47.4129
2021-05-12,4369.1855,46.1028
2021-05-13,4392.1709,46.0408
2021-05-14,4441.1392,46.8730
2021-05-17,4422.1519,46.8287
2021-05-18,4422.1519,47.4572
2021-05-19,4353.1958,47.3156
2021-05-20,4433.1440,47.5900
2021-05-21,4444.1372,47.0411
2021-05-24,4479.1138,47.4307
2021-05-25,4477.1167,47.8998
2021-05-26,4481.1123,48.2539
2021-05-27,4474.1187,48.2628
2021-05-28,4489.1079,48.5726
2021-06-01,4494.1050,49.5729
2021-06-02,4498.1016,49.6526
2021-06-03,4497.1016,49.1214
2021-06-04,4511.0947,49.5641
2021-06-07,4518.0889,49.3162
2021-06-08,4515.0908,49.0772
2021-06-09,4537.5752,48.9355
2021-06-10,4530.0815,49.3276
2021-06-11,4546.5713,49.1587
2021-06-14,4556.0654,49.2921
2021-06-15,4567.0571,48.9542
2021-06-16,4568.0566,48.2874
2021-06-17,4570.2593,48.5541
2021-06-18,4549.2715,48.2163
2021-06-21,4555.2690,48.4207
2021-06-22,4577.2563,48.1985
2021-06-23,4562.2632,48.4919
2021-06-24,4607.2363,48.9364
2021-06-25,4619.7295,49.3454
2021-06-28,4621.2280,49.3899
2021-06-29,4650.2104,49.3543
2021-06-30,4643.2163,49.0342
2021-07-01,4672.1982,48.7586
2021-07-02,4684.1904,48.7053
2021-07-06,4672.1982,47.8517
2021-07-07,4702.6797,47.7984
2021-07-08,4656.2070,46.8026
2021-07-09,4692.1855,47.6117
